OPIS Truckstop ID,Truckstop_Name,Address,City,State,Rack_ID,Average_Retail_Price,Highest_Price,city_lat,city_lon
70135,KUM & GO #1455,"I-44, EXIT 130",Lebanon,MO,535,3.09233333,3.09233333,37.6717,-92.6603
70136,FUEL CITY SAGINAW,CR-156,Fort Worth,TX,630,2.96566666,2.96566666,32.7817,-97.3474
70137,RUTTERS #8,"I-83, EXIT 14 & SR-182",York,PA,70,4.199,4.199,39.9651,-76.7315
70140,CASEYS #3593,SR-7 & US-50,North Vernon,IN,375,3.59233333,3.59233333,39.0171,-85.6317
70142,ONVO TRAVEL PLAZA - AVIS,"US-220, EXIT 118",Avis,PA,138,3.539,3.539,41.1858,-77.3164
70143,KWIK TRIP #104,"I-94, HWY-24, EXIT 178",Clearwater,MN,448,3.27733333,3.27733333,45.4102,-94.0447
70144,LOVES TRAVEL STOP #635,"I-49, EXIT 24 & SR-282",Alma,AR,645,3.459,3.459,35.4919,-94.2165
70145,MAVERIK COUNTRY STORE #578,US-26 & US-91,Idaho Falls,ID,825,3.40233333,3.40233333,43.4871,-112.0362
70146,MAVERIK COUNTRY STORE #567,"I-90, EXIT 291A",Spokane,WA,970,3.984,3.999,47.6671,-117.433
70150,LOVES TRAVEL STOP #704,"I-29, EXIT 35B & US-34",Pacific Junction,IA,319,3.789,3.789,41.018,-95.7994
70151,LOVES TRAVEL STOP #721,"I-45, EXIT 246 & FM-1183",Ennis,TX,630,3.03566666,3.03566666,32.3254,-96.6347
70154,Stinker,"US-34, CR-56",Kersey,CO,800,3.499,3.499,40.391,-104.5794
70155,MARATHON,"US-24, I-96 EXIT 179",Redford,MI,549,4.999,4.999,,
70156,MAVERIK COUNTRY STORE #348,"US-91, SR-130",Cedar City,UT,791,3.45233333,3.45233333,37.6834,-113.0956
70157,LOVES TRAVEL STOP #702,US-63,Waterloo,IA,565,3.769,3.769,42.4918,-92.3522
70158,FLYING J #1068,"I-26, EXIT 194 & SR-16",Summerville,SC,42,3.509,3.509,33.0016,-80.1799
70159,LOVES TRAVEL STOP #717,US-460 & SR-156,Disputanta,VA,180,3.56233333,3.56233333,37.1236,-77.2249
70160,COMMON CENTS #212,I-90 & SR-337,Sheridan,WY,836,3.56066666,3.56066666,44.7961,-106.9642
70161,FLYING J #839,HWY 75 & PR-305,Ste Agathe,MB,900,4.261383488333333,4.26740146,,
70162,PILOT #1049,US-58,Suffolk,VA,130,3.899,3.899,36.6953,-76.6398
70163,KWIK TRIP #598,SR-23,Paynesville,MN,451,3.399,3.399,45.3785,-94.7216
70164,ONVO TRAVEL PLAZA - BLAKESLEE,I-80 EXIT 284,Blakeslee,PA,200,3.56566666,3.56566666,,
70168,KWIK TRIP #575,CR-75,Saint Joseph,MN,451,3.30233333,3.30233333,,
70169,ROCKING Oil,SR-21,Caldwell,TX,670,3.099,3.099,30.5307,-96.7007
70170,LOVES TRAVEL STOP #716,SR-3005,Elizabethtown,KY,460,3.599,3.599,37.7031,-85.8773
70171,CITGO HERITAGE RIDGE,US-151 & SR-26,Waupun,WI,582,3.14733333,3.14733333,43.6314,-88.7381
70172,MACH 1 #3,I-57 & SR-14,Benton,IL,540,3.489,3.599,38.0109,-88.9179
70174,LOVES TRAVEL STOP #701,"I-69, EXIT 176",Capac,MI,342,3.949,3.949,43.0074,-82.9271
70176,MAVERIK COUNTRY STORE #565,I-84,Boise,ID,785,3.39566666,3.39566666,43.6005,-116.2308
70177,MAVERIK COUNTRY STORE #497,US-160 & SR-145,Cortez,CO,614,3.41566666,3.41566666,37.3503,-108.5768
70179,WORKMANS TRAVEL CENTER,"I-49, EXIT 78 & SR-264",Lowell,AR,645,3.40233333,3.40233333,36.2561,-94.1532
70180,Gulf,SR-83,Bensenville,IL,297,3.079,3.099,41.9579,-87.9442
70181,CIRCLE K #2723778,US-501 & SR-78/CR-1303,Sanford,NC,177,3.049,3.049,35.4875,-79.177
70182,SHELL,US-169,Blue Earth,MN,425,3.299,3.299,43.6409,-94.1005
70183,PILOT # 1134,US-285 & CR-652,Orla,TX,593,3.759,3.759,,
70185,PILOT # 1147,SR-302,Kermit,TX,710,3.25566666,3.25566666,31.854,-103.0924
70187,PILOT # 1146,I-20 & SR-17,Pecos,TX,710,3.46566666,3.46566666,,
70188,KUM & GO #0890,I-44 (WESTBOUND),Vinita,OK,560,3.059,3.059,36.6375,-95.1725
70189,HUDSON IRVING 24,SR-3A,Hudson,NH,34,3.799,3.799,,
70190,LOVES TRAVEL STOP #726,I-25 EXIT 191,Belen,NM,580,3.52233333,3.52233333,34.7115,-106.7986
70191,LOVES TRAVEL STOP #734,"I-44, EXIT 5 & US-70",Randlett,OK,770,3.12066666,3.12066666,34.1773,-98.4639
70192,LOVES TRAVEL STOP #720,"I-49, EXIT 94 & SR-1",Boyce,LA,730,3.174,3.174,31.3907,-92.67
70207,PILOT TRAVEL CENTERS #1344,I-20 EXIT 425,Fort Worth,TX,630,2.909,2.909,32.7817,-97.3474
70208,GOLDEN GATE PETRO,SR-648,Sparks,NV,966,3.98566666,3.98566666,39.5736,-119.7161
70209,PUMP N PETES #42,"I-49, EXIT 66 & CR-K",Jasper,MO,416,3.199,3.199,37.3354,-94.3023
70210,CASEYS #3889,SR-29 & CR-1350,Henry,IL,368,3.349,3.349,41.1172,-89.3569
70214,RACETRAC #688,I-20 & SR-6,Lithia Springs,GA,18,2.97233333,2.97233333,33.7811,-84.6487
70216,PILOT TRAVEL CENTER #1110,I-25 & SR-105,Monument,CO,803,3.609,3.639,39.0736,-104.8467
70217,MR GAS #20,I-84 EXIT 165,Jerome,ID,785,3.40733333,3.40733333,42.7179,-114.5159
70218,LOVES TRAVEL STOP #725,I-69 & SR-260,Hanson,KY,490,3.599,3.599,37.4184,-87.4809
70219,LOVES TRAVEL STOP #709,US-59 & SR-116,Lufkin,TX,610,3.649,3.649,31.3217,-94.7277
70220,LOVES TRAVEL STOP #497,"I-40, EXIT 154 & US-64",Statesville,NC,46,3.689,3.689,35.7842,-80.8713
70221,PILOT #1092,CR-70 E,Cedar Rapids,IA,380,3.779,3.779,41.9662,-91.6783
70222,GOOD TO GO #45,"US-52 & SR-55, SR-18",Fowler,IN,375,3.699,3.699,40.617,-87.3185
70223,SPEEDWAY #8749,"I-75, EXIT 116",Flint,MI,342,3.212333333333333,3.289,43.0236,-83.6921
70224,GOLDEN GATE PETROLEUM,I-70 EXIT 42,Palisade,CO,810,3.549,3.549,39.1084,-108.3573
70225,Union 76 Pilot,US-130,Riverton,NJ,105,3.999,3.999,40.0115,-75.0148
70227,LOVES TRAVEL STOP #724,"I-75, EXIT 414 & US-41",Lake City,FL,225,3.339,3.339,30.1901,-82.6471
70229,TA EXPRESS HENDERSON #969,I-11 EXIT 15A,Henderson,NV,910,3.639,3.639,36.0133,-115.0381
70232,RUTTERS #73,"I-81, EXIT 8 & CR-32   ",Inwood,WV,70,3.659,3.659,39.3538,-78.0552
70233,RUDS,SR-31 & I-94 EXIT 127,New Salem,ND,390,3.499,3.499,46.8431,-101.4178
70236,LOVES TRAVEL STOP #733,"I-25, EXIT 347",Las Vegas,NM,580,3.489,3.489,35.6011,-105.2206
70238,ROAD RANGER #275,"I-10, EXIT 400 & US-277",Sonora,TX,740,3.549,3.549,30.5707,-100.6423
70239,GOOD 2 GO #717,"I-25, EXIT 145",Colorado Springs,CO,803,3.479,3.479,38.8674,-104.7605
70240,MAVERIK COUNTRY STORE #370,"I-15, EXIT 10",Saint George,UT,910,3.5415,3.5415,,
70241,MAVERIK COUNTRY STORE #460,SR-88,Minden,NV,966,3.52566666,3.52566666,38.9632,-119.7683
70242,ROAD RANGER #276,"I-35, EXIT 342A",Waco,TX,765,3.049,3.049,31.5599,-97.1882
70243,CASEYS #4415,US-68 & US-31W /SR-526,Bowling Green,KY,460,2.999,2.999,36.9716,-86.4378
70245,YESWAY #1168,US-287 & CR-368,Iowa Park,TX,770,2.889,2.889,33.9622,-98.6819
70246,7-Eleven #37565,SR-944 & SR-9,Miami,FL,95,3.249,3.249,25.784,-80.2101
70247,EXXON DBA ONE9 #1416,I-20 EXIT 458,Dallas,TX,630,2.99233333,2.99233333,32.7935,-96.7667
70249,Caseys #4466,US-231 & SR-100,Scottsville,KY,460,3.31233333,3.31233333,36.7544,-86.2053
70251,Marathon,SR-42 & US-49,Hattiesburg,MS,620,3.03233333,3.03233333,31.3074,-89.317
70254,LOVES TRAVEL STOP #732,I-70 & CR-829,Abilene,KS,523,3.76233333,3.76233333,38.923,-97.2252
70255,J&H  FAMILY STORE #152,SR-55,Cadillac,MI,344,3.409,3.559,44.2493,-85.4164
70256,PILOT TRAVEL CENTER #1128,SR-60,Bartow,FL,140,3.599,3.599,27.8868,-81.8214
70257,LOVES TRAVEL STOP #739,I-2,Donna,TX,639,3.649,3.649,26.1468,-98.0559
70258,CASEYS #3677,US-59 & SR-30,Slayton,MN,530,3.299,3.299,43.9901,-95.7576
70262,ASAP GENERAL STORE #332,US-70 & US-377,Madill,OK,569,3.01566666,3.01566666,34.0872,-96.7744
70263,ENMARKET #769,US-301,Statesboro,GA,195,3.699,3.699,32.4375,-81.7751
70265,Speedee Mart # 2875,I-80 & CR-238,Milford,NE,413,3.43233333,3.43233333,40.7722,-97.0535
70266,PILOT #1161,I-20,Odessa,TX,710,3.56566666,3.56566666,31.8801,-102.3448
70267,LOVES TRAVEL STOP #728,"I-5, EXIT 238 & SR-164",Albany,OR,935,3.84733333,3.84733333,44.6272,-123.0965
70268,CASEYS #3396,SR-92 & SR-149,Sigourney,IA,380,3.36233333,3.36233333,41.334,-92.2044
70269,CASEYS #3589,"I-29, EXIT 2",North Sioux City,SD,527,3.059,3.059,42.535,-96.4998
70270,CASEYS #3685,US-50/US400  & SR-25,Lakin,KS,525,3.19233333,3.19233333,37.94,-101.2585
70271,CASEYS #1160,US-20,Plainview,NE,470,3.229,3.229,42.3534,-97.7871
70273,SPEEDWAY #5457,"I-264 E, EXIT 14 & SR-864 N",Louisville,KY,415,3.029,3.029,38.1663,-85.6485
70274,Kwik Star #920,US-18 & US-69,Garner,IA,433,3.399,3.399,43.1,-93.6031
70276,STAR EXPRESS #5,US-301 & SR-648,Petersburg,VA,180,3.049,3.049,37.2043,-77.3913
70277,KWIK TRIP #595,SR-46,Amery,WI,448,3.56066666,3.56066666,45.3045,-92.3635
70278,KWIK TRIP #923,"I-41, EXIT 146 & CR-N",Little Chute,WI,582,3.269,3.269,44.2906,-88.3208
70279,KWIK TRIP #926,SR-19 & SR-21,New Prague,MN,448,3.29066666,3.29066666,44.5459,-93.5755
70280,LOVES TRAVEL STOP #668,"I-25, EXIT 250 & SR-56",Berthoud,CO,800,3.39066666,3.39066666,40.3071,-105.0426
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.4056666666666664,3.549,41.9155,-83.3849
70282,PLEASANT SPRINGS TRAVEL,"I-39, EXIT 147 & CR-N",Cottage Grove,WI,420,3.39066666,3.39066666,43.0922,-89.2054
70283,SPEEDWAY #3996,US-12 & SR-120,Round Lake,IL,293,3.442333333333333,3.479,42.3435,-88.1059
70284,ROBINSON CORINTH IRVING,"I-395 N, EXIT 3",Corinth,ME,170,3.93233333,3.93233333,,
70285,IRVING MAINWAY,SR-16 E,Dover Foxcroft,ME,170,3.86566666,3.86566666,,
70286,ROBINSONS IRVING,SR-7,Corinna,ME,170,3.93233333,3.93233333,44.9223,-69.2628
70287,LOVES TRAVEL STOP #710,US-31 & SR 28,Tipton,IN,457,3.84733333,3.84733333,40.282,-86.0423
70290,FLYING J #868,TCH 1,Medicine Hat,AB,50,4.623698633333333,4.63022827,,
70291,LOVES TRAVEL STOP #723,"I-80, EXIT 310 & CR-322",Laramie,WY,795,3.61566666,3.61566666,41.3099,-105.6085
70292,FLYING J #1171,I-15,Mesquite,NV,910,3.70566666,3.70566666,36.8032,-114.133
70293,KWIK TRIP #922,US-8,Cameron,WI,295,3.664,3.664,45.4059,-91.7422
70295,SPEEDWAY #8080,I-69 & US-20,Angola,IN,465,3.599,3.599,41.6433,-85.005
70296,MAVERIK COUNTRY STORE #573,SR-68 & SR-154,Riverton,UT,835,3.13566666,3.13566666,40.5176,-111.9636
70297,KWIK STAR #509,SR-169 & BUS-20,Fort Dodge,IA,433,3.20233333,3.20233333,42.5098,-94.1751
70298,LOVES TRAVEL STOP #740,"I-95, EXIT 38 & SR-68",Yemassee,SC,42,3.419,3.419,32.6733,-80.8515
70299,Mr Fuel dba Pilot Express #1149,"I-295, EXIT 41 & SR-105",Jacksonville,FL,75,3.2389999999999994,3.239,30.3322,-81.6749
70300,PILOT #1194,I-10 & US-60,Phoenix,AZ,930,6.039,6.039,33.5722,-112.0892
70301,GOLDEN GATE TRUCKSTOP,I-80 & SR-535,Elko,NV,787,3.599,3.599,40.8381,-115.7678
70302,KWIK TRIP #117,CR-9 & CR-4,Duluth,MN,334,3.499,3.499,46.7756,-92.1393
70303,Kwik Star #1004,US-63,Waterloo,IA,565,3.574,3.574,42.4918,-92.3522
70304,Rusty Lantern,"I-95, EXIT 109A & SR-202",Augusta,ME,170,3.88733333,3.88733333,44.3341,-69.7319
70305,LOVES TRAVEL STOP #737,I-40/US-270,El Reno,OK,483,3.344,3.344,35.5429,-97.966
70306,KWIK STAR #1001,US-6,Newton,IA,320,3.249,3.249,41.6963,-93.0403
70307,KWIK TRIP #592,"I-35, EXIT 159 & CR-1",Rush City,MN,451,3.37733333,3.37733333,45.6875,-92.9655
70308,KWIK TRIP #946,SR-32,Pulaski,WI,582,3.45733333,3.45733333,44.6684,-88.2351
70309,PILOT #1165,SR-18 & SR-128,Jal,NM,593,3.36566666,3.36566666,32.1148,-103.19
70310,LANCASTER CONVENIENCE,US-2 & US-70,Lancaster,MA,34,3.70566666,3.70566666,,
70311,RACING MART,SR-8,Adams,MA,215,3.699,3.699,,
70313,Flyer's #3207,"SR-143, EXIT 2",Phoenix,AZ,930,3.389,3.389,33.5722,-112.0892
70314,CASEYS #2721,US-34,Lincoln,NE,413,3.3365,3.3365,40.8099,-96.6784
70318,LOVES TRAVEL STOP #738,"I-30/US-67, EXIT 122 & SR-19/SR-11",Sulphur Springs,TX,723,3.309,3.309,33.1421,-95.6122
70319,SPEEDWAY #3650,"I-76, EXIT 11 & SR-261",Wadsworth,OH,305,3.699,3.699,41.0279,-81.7323
70320,SPEEDWAY #7177,"I-24, EXIT 158 & SR-27",Jasper,TN,285,3.014,3.014,35.0663,-85.6227
70321,PILOT TRAVEL CENTER #1132,SR-171 & SR-78,Brawley,CA,900,4.829000000000001,4.899,32.9783,-115.5287
70322,INDIAN HILL IRVING,SR 6,Greenville,ME,170,3.86566666,3.86566666,,
70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.4889999999999994,3.589,40.1101,-87.7769
70324,LOVES TRAVEL STOP #729,CR-17 & US-20,Goshen,IN,465,3.72233333,3.72233333,41.5743,-85.8309
70325,KWIK STAR #927,US-169 & US-169 BUS/US-20 BUS,Fort Dodge,IA,433,3.20233333,3.20233333,42.5098,-94.1751
70326,PILOT #1207,"I-20, EXIT 79 & SR-464",Monahans,TX,710,3.46566666,3.46566666,31.6289,-103.0403
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.462333333333333,3.679,41.9361,-87.8794
70329,1 STOP TRAVEL PLAZA,US-14 & US-83,Pierre,SD,571,3.38233333,3.38233333,44.3748,-100.3205
70331,LOVES TRAVEL STOP #707,"I-64, EXIT 21",Covington,VA,185,3.649,3.649,37.7786,-79.9867
70332,FLYING J #1201,HWY 10 & HWY 9,Inglewood,ON,720,4.202699549999999,4.20445208,,
70333,KWIK STAR #932,"I-80, EXIT 143 & CR-S14",Altoona,IA,320,2.959,2.959,41.6483,-93.4783
70334,KWIK TRIP #1021,SR-11 & CR-E,Brodhead,WI,420,3.41566666,3.41566666,42.6168,-89.3756
70335,PILOT #1200,HWY 43,Valleyview,AB,80,4.62238967,4.62238967,,
70336,SPEEDWAY #3962,"I-39,  EXIT 3 & SR-9",Roscoe,IL,293,3.469,3.469,42.4256,-89.0084
70337,LOVES TRAVEL STOP #700,I-10 EXIT 404 & SR-467,Sonora,TX,710,3.64733333,3.64733333,30.5707,-100.6423
70338,LOVES TRAVEL STOP #747,"I-75, EXIT 90",Sidney,OH,411,3.34566666,3.34566666,40.2891,-84.1667
70339,FLYING J #1197,HWY 3,Jaffray,BC,50,4.790921003333334,4.79768679,,
70340,PIT STOP,SR-53 & SR-74,Joliet,IL,399,3.499,3.499,41.5188,-88.1499
70341,LOVES TRAVEL STOP #741,US-29,Reidsville,NC,65,3.999,3.999,36.3376,-79.6725
70342,AF TRUCK CENTER,"I-294, EXIT 33 & SR-64",Melrose Park,IL,293,3.459,3.459,41.903,-87.8636
70343,PILOT TRAVEL CENTER #1103,"I-5, EXIT 208 & SR-530",Arlington,WA,962,4.559,4.559,48.1701,-122.1442
70344,KWIK TRIP #928,US-169,Princeton,MN,451,3.399,3.399,45.5688,-93.5899
70345,LOVES TRAVEL STOP #742,"I-196, EXIT 52",Holland,MI,406,4.089,4.089,42.7677,-86.0984
70346,Kwik Star #924,SR-17 & US-20 EXIT 140,Webster City,IA,433,3.20233333,3.20233333,42.4622,-93.8168
70349,WEIGELS #90,SR-139 & SR-66,Kodak,TN,405,3.199,3.199,,
70350,CIRCLE K #2741859,CR-802,Brownsville,TX,665,3.029,3.029,25.9975,-97.458
70351,MAVERIK COUNTRY STORE #606,US-91,Franklin,ID,825,3.579,3.579,42.0124,-111.8036
70352,KWIK TRIP #1019,CR-5 & SR-65,Isanti,MN,448,3.474,3.474,45.4925,-93.2408
70353,ASAP General Store #314,"US-62, US-81, SR-9",Chickasha,OK,483,3.13233333,3.13233333,35.0409,-97.9474
70357,Certified Oil #400489,"I-71, EXIT 104",Columbus,OH,315,3.409,3.409,39.9862,-82.9855
70358,FOOD N FUEL #25,SR-15 & US-12,Milbank,SD,248,3.369,3.369,45.2195,-96.6338
70359,PILOT # 1185,"I-15, EXIT 9   3",Littlefield,AZ,910,3.699,3.709,36.8659,-113.936
70360,MAVERIK COUNTRY STORE #595,"I-84, EXIT 28",Caldwell,ID,785,3.369,3.369,43.6453,-116.6594
70361,MAVERIK COUNTRY STORE #599,US-89 & CR-122,Thayne,WY,825,3.669,3.669,42.9194,-110.9968
70366,FAST STOP,US-41,Escanaba,MI,360,3.399,3.399,45.7477,-87.09
70371,KENT KWIK #440,US-277,Haskell,TX,575,3.539,3.539,33.1597,-99.732
70373,KWIK TRIP #791,US-45 & SR-54,New London,WI,582,3.484,3.484,44.3949,-88.7395
70374,LOVES TRAVEL STOP #746,I-72 & SR-121,Decatur,IL,280,3.469,3.489,39.8557,-88.9342
70375,QUIKTRIP #1853,US-81,Decatur,TX,630,2.899,2.899,33.2263,-97.5875
70376,QUIKTRIP #1935,SR-183,Dallas,TX,630,2.97566666,2.97566666,32.7935,-96.7667
70377,WEIGELS #81,I-81 & SR-32,Morristown,TN,405,3.259,3.259,36.2043,-83.3001
70379,SPEEDWAY #7209,US-411 & SR-20,Cartersville,GA,18,3.11566666,3.11566666,34.1644,-84.8009
70380,LOVES TRAVEL STOP #714,"I-85, EXIT 29",Charlotte,NC,46,3.52233333,3.52233333,35.2083,-80.8303
70383,SPEEDWAY #4400,I-10 & SR-59,Loxley,AL,715,3.28233333,3.28233333,30.6812,-87.7416
70385,LONGHORN EXPRESS,US-70,Ardmore,OK,253,3.009,3.009,34.1949,-97.1256
70388,PILOT #1205,"I-20, EXIT 80",Monahans,TX,710,3.46566666,3.46566666,31.6289,-103.0403
70389,PILOT #1145,SR-191,Midland,TX,710,3.56566666,3.56566666,32.0243,-102.1147
70390,FLYING J #1206,SR-302 & CR-313,Kermit,TX,710,3.25566666,3.25566666,31.854,-103.0924
70391,MACH 1 #12,I-57 EXIT 65,West Frankfort,IL,510,3.249,3.299,37.8997,-88.9301
70403,MAVERIK COUNTRY STORE #607,"I-90, EXIT 1",Post Falls,ID,970,3.37566666,3.37566666,47.7213,-116.9384
70404,MAVERIK COUNTRY STORE #602,"I-25 EXIT, 138",Colorado Springs,CO,803,3.289,3.289,38.8674,-104.7605
70405,LOVES TRAVEL STOP #760,SR-18 & SR-234,Eunice,NM,593,3.329,3.329,32.4461,-103.1986
70406,LOVES TRAVEL STOP #754,SR-251,Rochelle,IL,520,3.799,3.849,41.9197,-89.0629
70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.592333333333334,3.639,40.8069,-73.1711
70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,3.739,4.039,40.822,-72.9859
70409,SPEEDWAY #6512,"I-196, EXIT 49 & SR-40",Holland,MI,456,3.899,3.899,42.7677,-86.0984
70410,SPEEDWAY #4107,I-285 & US-78,Stone Mountain,GA,18,3.529,3.529,33.8035,-84.1723
70411,MARATHON,SR-72,Elberton,GA,16,3.899,3.899,34.1063,-82.8705
70413,CASEYS #3782,US-169 & SR-2,Mount Ayr,IA,320,3.164,3.164,40.7141,-94.2375
70415,GARDEN TRUCK STOP,SR-55 /EXIT 35,Vineland,NJ,150,3.999,3.999,39.4653,-74.9981
70416,ALLSUPS CONVENIENCE STORE #2361,US-54 & US-287,Stratford,TX,585,2.95733333,2.95733333,36.3376,-102.076
70417,CASEYS #3434,US-63,Denver,IA,565,3.499,3.499,42.6683,-92.335
70419,FUEL AMERICA TRAVEL CENTER,I-35 EXIT 24,Laredo,TX,693,3.099,3.099,27.5625,-99.4874
70420,Circle K #2709302,SR-67,Decatur,AL,615,3.50733333,3.50733333,34.5731,-86.9905
70421,CASEYS #3581,US-62/US-67,Corning,AR,695,3.28233333,3.28233333,36.4134,-90.5839
70422,CIRCLE K #2741675,"I-10, EXIT 134",Tolleson,AZ,930,3.519,3.519,33.4484,-112.256
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.519,3.649,42.1124,-88.5118
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.405,3.589,43.3706,-83.8827
70425,LOVES TRAVEL STOP #731,"I-79, EXIT 105 & SR-108",Slippery Rock,PA,165,4.249,4.249,41.0695,-80.058
70426,BISHOPS TRAVEL CENTER,US-27,Attapulgus,GA,20,3.699,3.699,30.7495,-84.4839
70427,PARKERS #64 (DISCOUNT AVAILABLE),SR-307,Savannah,GA,195,3.03233333,3.03233333,32.0286,-81.1821
70428,PARKERS #63 (DISCOUNT AVAILABLE),US-301,Jesup,GA,195,3.11566666,3.11566666,31.5992,-81.8895
70429,BP,SR-76,Adel,GA,10,2.969,2.969,31.1264,-83.4229
70430,SPRINT FOODS #715,I-520 & SR-56,Augusta,GA,135,3.19233333,3.19233333,33.3645,-82.0708
70431,TA EXPRESS HOLSTEIN #941,I-20 E,Holstein,IA,527,3.559,3.559,42.487,-95.5428
70432,GAS N WASH,SR-43,Frankfort,IL,365,3.5490000000000004,3.599,41.4892,-87.8363
70433,GAS N WASH,SR-126,Plainfield,IL,290,3.599,3.599,41.6207,-88.2253
70434,HUCKS FOOD & FUEL #371,SR-148 & SR-142,Mount Vernon,IL,340,3.099,3.099,38.314,-88.9174
70436,CASEYS #3492,US-36,Marysville,KS,413,3.299,3.299,39.8432,-96.6387
70437,Thorntons #155,"SR-1020 N, & SR1065 E",Louisville,KY,415,2.90566666,2.90566666,38.1663,-85.6485
70438,BREAU BRIDGE TRUCKSTOP AND CASINO,SR-94,Breaux Bridge,LA,730,3.229,3.229,30.2829,-91.9043
70439,CHEVRON,I-20 & SR-151,Arcadia,LA,590,3.189,3.189,32.5506,-92.9218
70440,MOUND MINI MART,I-696,Warren,MI,325,3.699,3.699,42.4934,-83.027
70441,BREAK TIME #3165,US-50 & SR-13,Warrensburg,MO,400,3.29233333,3.29233333,38.7627,-93.726
70442,GOLDEN GATE PETRO,I-580 & US-50,Carson City,NV,966,3.599,3.599,39.1511,-119.7476
70443,GLUCKSTADT FLEETWAY,"I-55, EXIT 112",Madison,MS,760,3.199,3.199,32.4738,-90.13
70445,CASEYS #3514,SR-1,Oakes,ND,341,3.38233333,3.38233333,46.1397,-98.0871
70446,ALLSUPS CONVENIENCE STORE #2220,US-285,Loving,NM,640,3.599,3.599,32.2862,-104.0976
70447,84 QUIK STOP,"I-84, EXIT 3 & US-6",New Hampton,NY,120,3.579,3.699,,
70448,CIRCLE K #4707623,"I-81, EXIT 31",Brewerton,NY,220,4.089,4.089,43.2345,-76.141
70450,QUEENSBURY,SR-149,Queensbury,NY,12,3.789,3.789,,
70452,LOVES TRAVEL STOP #749,SR-78,Westmorland,CA,900,4.8265,4.889,33.0389,-115.6223
70453,MARIETTA PETROLEUM,"I-35, EXIT 15 & SR-32",Marietta,OK,253,2.92233333,2.92233333,33.936,-97.1248
70454,DANDY MINI MART #36,US-220,Monroeton,PA,200,4.03233333,4.03233333,,
70455,RUTTERS #37,US-332/US-22 & SR-75,Mifflintown,PA,70,4.099,4.099,40.5713,-77.3951
70456,RUTTERS #67,SR-16 & SR-75,Mercersburg,PA,70,4.399,4.399,39.8318,-77.9028
70457,RUTTERS #15,"I-83, EXIT 22 & SR-4009",York,PA,70,4.199,4.199,39.9651,-76.7315
70458,STOP-A MINIT,US-25 & SR-418,Pelzer,SC,30,2.899,2.899,34.6433,-82.4588
70459,GET N GO #22,I-90 & SR-115,Sioux Falls,SD,530,2.939,2.939,43.5396,-96.7311
70460,ALLSUPS CONVENIENCE STORE #2371,US-87,San Angelo,TX,612,3.20566666,3.20566666,31.4424,-100.4504
70461,CIRCLE K #2741074,I-35 & FM-1103,New Braunfels,TX,740,2.844,2.844,29.6994,-98.1148
70463,CIRCLE K #2741496,US-290,Chappell Hill,TX,670,2.999,2.999,,
70464,GOLDEN GATE PETEROLEUM 24 RD,US-6,Grand Junction,CO,810,3.539,3.539,39.0877,-108.5673
70466,Circle K #2741925,SR-19,Trinity,TX,670,2.899,2.899,30.9445,-95.3736
70467,QUIKTRIP #598,"I-80, EXIT 439, SR-370",Omaha,NE,486,2.92733333,2.92733333,41.2627,-96.0529
70468,CIRCLE K #2741325,I-14 & SR-121,Belton,TX,765,2.88566666,2.88566666,31.0525,-97.479
70469,TA EXPRESS #286,I-30 & SR-423,Mount Vernon,TX,637,3.299,3.299,33.176,-95.2253
70472,SHELL/ONE9 #1304,I-820 & CR-156,Fort Worth,TX,630,2.89233333,2.89233333,32.7817,-97.3474
70474,EXXON,"I-30, EXIT 42A",Dallas,TX,630,3.499,3.499,32.7935,-96.7667
70476,KWIK TRIP #1037,SR-65/23,Mora,MN,451,3.394,3.394,45.8768,-93.2914
70478,TA Express Salina,"I-70, EXIT 56",Salina,UT,835,3.649,3.649,38.9387,-111.8652
70479,CROSSROADS MARKET,US-60 & SR-657,Gladstone,VA,185,3.439,3.439,,
70480,BIG B TRUCK STOP,"I-90, EXIT 321",Sprague,WA,962,3.899,3.899,47.3048,-117.9714
70481,GOHL POST BP,"I-39, EXIT 100",Endeavor,WI,420,3.17566666,3.17566666,43.7146,-89.4684
70482,BIG D OIL #19,SR-259 & SR-387,Midwest,WY,790,3.459,3.459,43.4109,-106.2775
70483,BOLLA MARKET,SR-27 & CR-47,Copiague,NY,83,3.419,3.439,40.6707,-73.3922
70484,ALLSUPS CONVENIENCE STORE #2117,SR-18 & CR-97,Lovington,NM,700,3.104,3.104,32.9128,-103.3276
70485,ALLSUPS CONVENIENCE STORE #2145,SR-132,Hobbs,NM,593,3.38233333,3.38233333,32.7281,-103.16
70488,ALLSUPS CONVENIENCE STORE #2365,US-380 & SR-214,Plains,TX,700,3.369,3.369,33.1883,-102.8214
70491,MFA OIL PETRO CARD 24,US-36,Hamilton,MO,276,3.24066666,3.24066666,39.7433,-94.0027
